metric,n,method,group,n_datasets,mean_before,mean_after,mean_delta,median_delta,win_rate
PIT_KS,5000,Student-t,baseline,34,0.14837948579592244,0.059724897895985986,-0.08865458789993647,-0.08519331939838182,0.9705882352941176
PIT_KS,5000,Student-t-Ridge,baseline,34,0.12955070240292535,0.038286444018894424,-0.09126425838403093,-0.0850261425072272,1.0
PIT_KS,5000,RealTabPFN-2.5,foundation,34,0.1116727609664418,0.06624028468860803,-0.045432476277833755,-0.040425428554610066,0.9705882352941176
PIT_KS,5000,TabICL-Quantiles,foundation,34,0.09481987452816468,0.07456382835592862,-0.02025604617223607,-0.024937487219219262,0.8529411764705882
PIT_KS,5000,TabPFN-2.5,foundation,34,0.10921382132312524,0.06691189433616741,-0.042301926986957825,-0.03864511846499823,0.9705882352941176
PIT_KS,10000,BART-Homo,baseline,25,0.26699267981149877,0.0508222503390476,-0.2161704294724512,-0.1938657727249076,1.0
PIT_KS,10000,CatMLP,baseline,25,0.09393492614007873,0.04628662310659888,-0.04764830303347984,-0.03648798028022027,0.96
PIT_KS,10000,FlexCode-RF,baseline,25,0.1869631697453416,0.042532966069644164,-0.14443020367569742,-0.13863237649334953,1.0
PIT_KS,10000,Flow-Spline,baseline,25,0.09470941694595165,0.03760798809331142,-0.05710142885264023,-0.04499114925756065,0.96
PIT_KS,10000,Gamma-GLM,baseline,25,0.15232893761729774,0.040699393666253664,-0.11162954395104407,-0.08692767574485163,1.0
PIT_KS,10000,Gamma-GLM-Ridge,baseline,25,0.12267998338352007,0.0347756551754492,-0.08790432820807087,-0.0731396649417098,1.0
PIT_KS,10000,LinGauss-Hetero-Ridge,baseline,25,0.25024307595047124,0.15709610266928706,-0.09314697328118417,-0.07048837614502534,0.92
PIT_KS,10000,LinGauss-Homo-Ridge,baseline,25,0.1945961866246832,0.0741265591638924,-0.1204696274607908,-0.10504344898792439,0.96
PIT_KS,10000,LinearGauss-Hetero,baseline,25,0.2013547767096208,0.12544763915613355,-0.07590713755348726,-0.07180136136033366,0.92
PIT_KS,10000,LinearGauss-Homo,baseline,25,0.19453399359254392,0.07394698838970079,-0.12058700520284311,-0.10559423324233463,0.96
PIT_KS,10000,LogNormal-Hetero,baseline,25,0.10923063417736083,0.045900565788673874,-0.06333006838868695,-0.05967126834456138,1.0
PIT_KS,10000,LogNormal-Hetero-Ridge,baseline,25,0.10950209982929843,0.04725711014131465,-0.06224498968798378,-0.054654828489328566,1.0
PIT_KS,10000,LogNormal-Homo,baseline,25,0.1207325104891575,0.03442943770176937,-0.08630307278738812,-0.07445662838182854,1.0
PIT_KS,10000,LogNormal-Homo-Ridge,baseline,25,0.11982315016589057,0.03524388961002871,-0.08457926055586187,-0.07426379726220017,1.0
PIT_KS,10000,MDN,baseline,25,0.07157334384426278,0.03848254551383929,-0.03309079833042349,-0.026350810113610068,0.96
PIT_KS,10000,Student-t,baseline,25,0.14493973569443375,0.04566919320658745,-0.09927054248784631,-0.10186204921589176,1.0
PIT_KS,10000,Student-t-Ridge,baseline,25,0.14529339993757412,0.04568957635455791,-0.0996038235830162,-0.10186028031165756,1.0
PIT_KS,10000,RealTabPFN-2.5,foundation,25,0.10879348819129361,0.0629521036663985,-0.04584138452489512,-0.03974560672817917,0.96
PIT_KS,10000,TabICL-Quantiles,foundation,25,0.09592079747088558,0.07369433642958965,-0.022226461041295928,-0.02868045292505783,0.88
PIT_KS,10000,TabPFN-2.5,foundation,25,0.10353730565413344,0.06529642149179143,-0.03824088416234199,-0.03803519707425429,0.96
PIT_KS,20000,BART-Homo,baseline,16,0.26509418104562676,0.0681933377299342,-0.19690084331569252,-0.18353348191334443,1.0
PIT_KS,20000,CatMLP,baseline,16,0.0810552242178429,0.02632591154338756,-0.05472931267445534,-0.03745245246655704,1.0
PIT_KS,20000,FlexCode-RF,baseline,16,0.16547474346803762,0.024929960416925807,-0.14054478305111182,-0.1053406136551131,1.0
PIT_KS,20000,Flow-Spline,baseline,16,0.1046157667746258,0.059473901096586124,-0.04514186567803968,-0.04064051706631805,1.0
PIT_KS,20000,Gamma-GLM,baseline,16,0.13782812532667044,0.0341623856163594,-0.10366573971031105,-0.09649327159551901,1.0
PIT_KS,20000,Gamma-GLM-Ridge,baseline,16,0.11230675635878025,0.02384239909179727,-0.08846435726698298,-0.07862975826440602,1.0
PIT_KS,20000,LinGauss-Hetero-Ridge,baseline,16,0.24178851094173676,0.13137522733146154,-0.11041328361027522,-0.08738331023301057,0.9375
PIT_KS,20000,LinGauss-Homo-Ridge,baseline,16,0.15849500301362165,0.04361544191843419,-0.11487956109518747,-0.09534875905753269,1.0
PIT_KS,20000,LinearGauss-Hetero,baseline,16,0.18260869910499922,0.10457152632290224,-0.07803717278209699,-0.07628459388536514,0.9375
PIT_KS,20000,LinearGauss-Homo,baseline,16,0.15846903206160468,0.04346842364846777,-0.1150006084131369,-0.095384292370986,1.0
PIT_KS,20000,LogNormal-Hetero,baseline,16,0.09507559587189184,0.03293316574980899,-0.06214243012208285,-0.05291065077983931,1.0
PIT_KS,20000,LogNormal-Hetero-Ridge,baseline,16,0.09507530192066618,0.032920767912779994,-0.062154534007886196,-0.053507946054663746,1.0
PIT_KS,20000,LogNormal-Homo,baseline,16,0.12504391864084027,0.02691167892654008,-0.0981322397143002,-0.0926120334558627,1.0
PIT_KS,20000,LogNormal-Homo-Ridge,baseline,16,0.12460170135812709,0.02677595455496154,-0.09782574680316555,-0.08995890426105659,1.0
PIT_KS,20000,MDN,baseline,16,0.06744672096608512,0.039308251540622265,-0.028138469425462862,-0.022798415253340615,1.0
PIT_KS,20000,Student-t,baseline,16,0.1356356262747875,0.0424764348319493,-0.09315919144283819,-0.08942051708773369,1.0
PIT_KS,20000,Student-t-Ridge,baseline,16,0.13580660357745566,0.04258304942596612,-0.09322355415148956,-0.08934723768695824,1.0
PIT_KS,20000,RealTabPFN-2.5,foundation,15,0.10293653032613487,0.05354707565816265,-0.04938945466797221,-0.044663409049245234,1.0
PIT_KS,20000,TabICL-Quantiles,foundation,16,0.08454474835566886,0.06420455917645225,-0.020340189179216612,-0.023370088334980887,0.875
PIT_KS,20000,TabPFN-2.5,foundation,15,0.09495661213647305,0.05114606974440016,-0.043810542392072875,-0.040886775735498704,1.0
coverage_90,500,BART-Hetero,baseline,39,0.8026666666666666,0.8430769230769232,0.04041025641025643,0.06400000000000006,
coverage_90,500,BART-Homo,baseline,39,0.9267692307692307,0.8964102564102564,-0.030358974358974364,-0.040000000000000036,
coverage_90,500,CatMLP,baseline,39,0.9220512820512821,0.8892307692307693,-0.03282051282051281,-0.03200000000000003,
coverage_90,500,FlexCode-RF,baseline,39,0.9733333333333334,0.9017435897435897,-0.07158974358974356,-0.07999999999999996,
coverage_90,500,Flow-Spline,baseline,39,0.8674871794871795,0.8771282051282051,0.009641025641025635,0.008000000000000007,
coverage_90,500,Gamma-GLM,baseline,37,0.8888648648648648,0.8897297297297297,0.0008648648648648536,-0.016000000000000014,
coverage_90,500,Gamma-GLM-Ridge,baseline,39,0.8998974358974358,0.8968205128205128,-0.003076923076923074,-0.008000000000000007,
coverage_90,500,LinGauss-Hetero-Ridge,baseline,39,0.7634871794871795,0.7872820512820513,0.0237948717948718,0.016000000000000014,
coverage_90,500,LinGauss-Homo-Ridge,baseline,39,0.8713846153846154,0.8623589743589744,-0.009025641025641025,-0.02399999999999991,
coverage_90,500,LinearGauss-Hetero,baseline,37,0.7355675675675676,0.7712432432432432,0.03567567567567568,0.016000000000000014,
coverage_90,500,LinearGauss-Homo,baseline,37,0.8758918918918919,0.8629189189189189,-0.012972972972972967,-0.02400000000000002,
coverage_90,500,LogNormal-Hetero,baseline,37,0.8268108108108108,0.8406486486486486,0.013837837837837845,0.008000000000000007,
coverage_90,500,LogNormal-Hetero-Ridge,baseline,39,0.8188717948717948,0.8278974358974358,0.00902564102564102,0.008000000000000007,
coverage_90,500,LogNormal-Homo,baseline,37,0.900972972972973,0.8869189189189189,-0.01405405405405406,-0.008000000000000007,
coverage_90,500,LogNormal-Homo-Ridge,baseline,39,0.8990769230769231,0.8845128205128205,-0.014564102564102569,-0.016000000000000014,
coverage_90,500,MDN,baseline,39,0.8557948717948717,0.865025641025641,0.009230769230769233,0.008000000000000007,
coverage_90,500,Quantile-Tree,baseline,39,0.8720000000000001,0.8875897435897436,0.015589743589743592,0.016000000000000014,
coverage_90,500,Student-t,baseline,37,0.8652972972972972,0.8743783783783783,0.009081081081081077,0.0,
coverage_90,500,Student-t-Ridge,baseline,39,0.8824615384615384,0.9027692307692308,0.020307692307692308,0.0,
coverage_90,500,RealTabPFN-2.5,foundation,39,0.903179487179487,0.8939487179487179,-0.009230769230769221,-0.016000000000000014,
coverage_90,500,TabICL-Quantiles,foundation,39,0.9113846153846153,0.9007179487179487,-0.01066666666666666,-0.008000000000000007,
coverage_90,500,TabPFN-2.5,foundation,39,0.9042051282051283,0.8933333333333334,-0.010871794871794864,-0.008000000000000007,
coverage_90,1000,BART-Hetero,baseline,39,0.7862564102564102,0.8385641025641026,0.05230769230769231,0.07199999999999995,
coverage_90,1000,BART-Homo,baseline,39,0.9138461538461539,0.885025641025641,-0.028820512820512813,-0.03599999999999992,
coverage_90,1000,CatMLP,baseline,39,0.9388717948717948,0.9054358974358974,-0.03343589743589743,-0.03599999999999992,
coverage_90,1000,FlexCode-RF,baseline,39,0.9756923076923076,0.9108717948717949,-0.06482051282051278,-0.07599999999999996,
coverage_90,1000,Flow-Spline,baseline,39,0.8794871794871794,0.8836923076923077,0.004205128205128217,0.008000000000000007,
coverage_90,1000,Gamma-GLM,baseline,39,0.9218461538461538,0.9042051282051283,-0.017641025641025643,-0.020000000000000018,
coverage_90,1000,Gamma-GLM-Ridge,baseline,39,0.9101538461538462,0.9036923076923077,-0.006461538461538459,-0.01200000000000001,
coverage_90,1000,LinGauss-Hetero-Ridge,baseline,39,0.7582564102564102,0.7881025641025641,0.02984615384615385,0.008000000000000007,
coverage_90,1000,LinGauss-Homo-Ridge,baseline,39,0.8842051282051282,0.8716923076923078,-0.012512820512820507,-0.020000000000000018,
coverage_90,1000,LinearGauss-Hetero,baseline,39,0.7566153846153846,0.782051282051282,0.025435897435897435,0.008000000000000007,
coverage_90,1000,LinearGauss-Homo,baseline,39,0.8877948717948718,0.8722051282051282,-0.01558974358974357,-0.020000000000000018,
coverage_90,1000,LogNormal-Hetero,baseline,39,0.8326153846153846,0.8415384615384616,0.008923076923076919,-0.0040000000000000036,
coverage_90,1000,LogNormal-Hetero-Ridge,baseline,39,0.8242051282051281,0.8303589743589743,0.006153846153846153,-0.007999999999999896,
coverage_90,1000,LogNormal-Homo,baseline,39,0.9154871794871795,0.8984615384615384,-0.017025641025641025,-0.020000000000000018,
coverage_90,1000,LogNormal-Homo-Ridge,baseline,39,0.9126153846153846,0.8969230769230768,-0.0156923076923077,-0.016000000000000014,
coverage_90,1000,MDN,baseline,39,0.880102564102564,0.8858461538461538,0.005743589743589746,0.0040000000000000036,
coverage_90,1000,Quantile-Tree,baseline,39,0.8939487179487179,0.8973333333333334,0.003384615384615396,0.0,
coverage_90,1000,Student-t,baseline,39,0.8802051282051283,0.8856410256410256,0.005435897435897446,-0.0040000000000000036,
coverage_90,1000,Student-t-Ridge,baseline,39,0.903076923076923,0.9116923076923076,0.008615384615384617,0.0,
coverage_90,1000,RealTabPFN-2.5,foundation,39,0.9207179487179488,0.898051282051282,-0.02266666666666667,-0.02400000000000002,
coverage_90,1000,TabICL-Quantiles,foundation,39,0.928,0.9065641025641026,-0.021435897435897442,-0.020000000000000018,
coverage_90,1000,TabPFN-2.5,foundation,39,0.9210256410256411,0.9008205128205128,-0.020205128205128202,-0.016000000000000014,
coverage_90,5000,BART-Hetero,baseline,34,0.764164705882353,0.8406352941176471,0.07647058823529412,0.12440000000000001,
coverage_90,5000,BART-Homo,baseline,34,0.903435294117647,0.8792470588235295,-0.02418823529411764,-0.027599999999999958,
coverage_90,5000,CatMLP,baseline,34,0.936,0.9038352941176471,-0.03216470588235294,-0.030000000000000082,
coverage_90,5000,FlexCode-RF,baseline,34,0.9833411764705882,0.9056705882352941,-0.0776705882352941,-0.08360000000000001,
coverage_90,5000,Flow-Spline,baseline,34,0.8913411764705882,0.9004941176470589,0.009152941176470582,0.018399999999999972,
coverage_90,5000,Gamma-GLM,baseline,34,0.9206823529411765,0.9055764705882353,-0.015105882352941184,-0.017199999999999993,
coverage_90,5000,Gamma-GLM-Ridge,baseline,34,0.9067764705882353,0.904,-0.0027764705882353017,-0.013200000000000045,
coverage_90,5000,LinGauss-Hetero-Ridge,baseline,34,0.7642117647058824,0.7832470588235294,0.01903529411764707,0.0,
coverage_90,5000,LinGauss-Homo-Ridge,baseline,34,0.8684235294117647,0.8658352941176471,-0.0025882352941176364,-0.016400000000000026,
coverage_90,5000,LinearGauss-Hetero,baseline,34,0.8024,0.8265176470588236,0.02411764705882353,0.007599999999999996,
coverage_90,5000,LinearGauss-Homo,baseline,34,0.8704941176470588,0.8663764705882353,-0.00411764705882353,-0.014800000000000035,
coverage_90,5000,LogNormal-Hetero,baseline,34,0.8844941176470589,0.8904235294117647,0.005929411764705876,-0.015199999999999991,
coverage_90,5000,LogNormal-Hetero-Ridge,baseline,34,0.8657411764705882,0.8964941176470588,0.030752941176470584,-0.015600000000000003,
coverage_90,5000,LogNormal-Homo,baseline,34,0.9137882352941177,0.903270588235294,-0.010517647058823536,-0.018399999999999972,
coverage_90,5000,LogNormal-Homo-Ridge,baseline,34,0.9118823529411765,0.9024235294117647,-0.009458823529411768,-0.018399999999999972,
coverage_90,5000,MDN,baseline,34,0.9082117647058824,0.9036470588235295,-0.004564705882352932,-0.005599999999999994,
coverage_90,5000,Quantile-Tree,baseline,34,0.9170588235294117,0.9062588235294118,-0.010800000000000002,-0.013600000000000001,
coverage_90,5000,Student-t,baseline,34,0.8681411764705882,0.8769411764705882,0.008800000000000011,-0.0024000000000000132,
coverage_90,5000,Student-t-Ridge,baseline,34,0.8967529411764705,0.9051764705882352,0.008423529411764712,-0.0043999999999999595,
coverage_90,5000,RealTabPFN-2.5,foundation,34,0.930235294117647,0.9141882352941176,-0.016047058823529407,-0.010799999999999976,
coverage_90,5000,TabICL-Quantiles,foundation,34,0.936235294117647,0.9145882352941177,-0.0216470588235294,-0.018399999999999972,
coverage_90,5000,TabPFN-2.5,foundation,34,0.9288941176470589,0.9147529411764707,-0.014141176470588235,-0.009599999999999997,
coverage_90,10000,BART-Homo,baseline,25,0.934944,0.911104,-0.023840000000000004,-0.026000000000000023,
coverage_90,10000,CatMLP,baseline,25,0.941088,0.908928,-0.032159999999999994,-0.03079999999999994,
coverage_90,10000,FlexCode-RF,baseline,25,0.98568,0.908368,-0.07731199999999999,-0.08479999999999999,
coverage_90,10000,Flow-Spline,baseline,25,0.914624,0.9080800000000001,-0.00654399999999999,-0.01079999999999992,
coverage_90,10000,Gamma-GLM,baseline,25,0.92616,0.9126559999999999,-0.013504000000000009,-0.016000000000000014,
coverage_90,10000,Gamma-GLM-Ridge,baseline,25,0.911872,0.9110240000000001,-0.0008479999999999999,-0.014800000000000035,
coverage_90,10000,LinGauss-Hetero-Ridge,baseline,25,0.7589440000000001,0.7687520000000001,0.009807999999999992,-0.0048000000000000265,
coverage_90,10000,LinGauss-Homo-Ridge,baseline,25,0.8752960000000001,0.8764799999999999,0.001183999999999985,-0.01319999999999999,
coverage_90,10000,LinearGauss-Hetero,baseline,25,0.772,0.795168,0.02316799999999998,-0.0016000000000000458,
coverage_90,10000,LinearGauss-Homo,baseline,25,0.875104,0.8764320000000001,0.0013279999999999959,-0.013600000000000056,
coverage_90,10000,LogNormal-Hetero,baseline,25,0.894144,0.896304,0.002159999999999984,-0.009600000000000053,
coverage_90,10000,LogNormal-Hetero-Ridge,baseline,25,0.8941119999999999,0.8968,0.0026880000000000016,-0.009200000000000097,
coverage_90,10000,LogNormal-Homo,baseline,25,0.914448,0.908096,-0.006351999999999993,-0.00880000000000003,
coverage_90,10000,LogNormal-Homo-Ridge,baseline,25,0.91424,0.907856,-0.006384000000000003,-0.008000000000000007,
coverage_90,10000,MDN,baseline,25,0.9171680000000001,0.909792,-0.007375999999999982,-0.010000000000000009,
coverage_90,10000,Student-t,baseline,25,0.895856,0.909856,0.014000000000000007,-0.0020000000000000018,
coverage_90,10000,Student-t-Ridge,baseline,25,0.895776,0.90968,0.01390400000000001,0.0,
coverage_90,10000,RealTabPFN-2.5,foundation,25,0.92336,0.9104479999999999,-0.012912000000000003,-0.011199999999999988,
coverage_90,10000,TabICL-Quantiles,foundation,25,0.939072,0.916224,-0.022847999999999997,-0.01959999999999995,
coverage_90,10000,TabPFN-2.5,foundation,25,0.922848,0.9102079999999999,-0.012639999999999998,-0.00880000000000003,
coverage_90,20000,BART-Homo,baseline,16,0.87835,0.8769875,-0.0013625000000000095,-0.016300000000000037,
coverage_90,20000,CatMLP,baseline,16,0.9376375,0.9077625,-0.029875,-0.02290000000000003,
coverage_90,20000,FlexCode-RF,baseline,16,0.9838375,0.9075124999999999,-0.07632500000000002,-0.08220000000000005,
coverage_90,20000,Flow-Spline,baseline,16,0.9114375,0.9093625,-0.0020750000000000005,0.00269999999999998,
coverage_90,20000,Gamma-GLM,baseline,16,0.9346375,0.908475,-0.026162499999999998,-0.02460000000000001,
coverage_90,20000,Gamma-GLM-Ridge,baseline,16,0.9261375,0.9042875,-0.02185,-0.023899999999999977,
coverage_90,20000,LinGauss-Hetero-Ridge,baseline,16,0.813425,0.802675,-0.010749999999999996,-0.01429999999999998,
coverage_90,20000,LinGauss-Homo-Ridge,baseline,16,0.927025,0.9117,-0.01532500000000002,-0.012500000000000067,
coverage_90,20000,LinearGauss-Hetero,baseline,16,0.8246625,0.830725,0.006062500000000002,-0.009199999999999986,
coverage_90,20000,LinearGauss-Homo,baseline,16,0.9269375,0.911675,-0.015262500000000012,-0.012200000000000044,
coverage_90,20000,LogNormal-Hetero,baseline,16,0.91735,0.9034,-0.013950000000000011,-0.019999999999999962,
coverage_90,20000,LogNormal-Hetero-Ridge,baseline,16,0.9179375,0.903025,-0.014912500000000002,-0.020500000000000018,
coverage_90,20000,LogNormal-Homo,baseline,16,0.9249375,0.9044625,-0.020475000000000007,-0.019199999999999995,
coverage_90,20000,LogNormal-Homo-Ridge,baseline,16,0.9247625,0.9044375,-0.020325000000000017,-0.019500000000000073,
coverage_90,20000,MDN,baseline,16,0.91975,0.908025,-0.011724999999999992,-0.010699999999999987,
coverage_90,20000,Student-t,baseline,16,0.9084,0.9102875,0.0018874999999999864,0.003400000000000014,
coverage_90,20000,Student-t-Ridge,baseline,16,0.9082875,0.910425,0.0021374999999999866,0.003500000000000003,
coverage_90,20000,RealTabPFN-2.5,foundation,15,0.9238533333333333,0.91332,-0.010533333333333313,-0.009599999999999942,
coverage_90,20000,TabICL-Quantiles,foundation,16,0.9369625,0.9161625,-0.020799999999999992,-0.019000000000000017,
coverage_90,20000,TabPFN-2.5,foundation,15,0.9229866666666666,0.9137066666666667,-0.009280000000000007,-0.007600000000000051,
coverage_abs_err,500,BART-Hetero,baseline,39,0.15682051282051285,0.08420512820512821,-0.07261538461538461,-0.06400000000000006,0.9743589743589743
coverage_abs_err,500,BART-Homo,baseline,39,0.06020512820512819,0.042769230769230775,-0.017435897435897418,-0.03199999999999992,0.6923076923076923
coverage_abs_err,500,CatMLP,baseline,39,0.043179487179487164,0.026564102564102576,-0.016615384615384587,-0.015999999999999903,0.6666666666666666
coverage_abs_err,500,FlexCode-RF,baseline,39,0.0733333333333333,0.019384615384615396,-0.0539487179487179,-0.06399999999999995,0.8974358974358975
coverage_abs_err,500,Flow-Spline,baseline,39,0.05425641025641027,0.033538461538461566,-0.020717948717948704,-0.016000000000000014,0.6923076923076923
coverage_abs_err,500,Gamma-GLM,baseline,37,0.057837837837837844,0.037297297297297305,-0.020540540540540535,-0.008000000000000007,0.5405405405405406
coverage_abs_err,500,Gamma-GLM-Ridge,baseline,39,0.04358974358974359,0.03558974358974359,-0.008000000000000002,0.0,0.48717948717948717
coverage_abs_err,500,LinGauss-Hetero-Ridge,baseline,39,0.15353846153846154,0.12974358974358977,-0.023794871794871796,-0.008000000000000007,0.5128205128205128
coverage_abs_err,500,LinGauss-Homo-Ridge,baseline,39,0.07456410256410256,0.053025641025641036,-0.021538461538461527,-0.008000000000000007,0.5384615384615384
coverage_abs_err,500,LinearGauss-Hetero,baseline,37,0.18281081081081085,0.14367567567567568,-0.039135135135135134,-0.016000000000000014,0.7297297297297297
coverage_abs_err,500,LinearGauss-Homo,baseline,37,0.07643243243243243,0.05200000000000001,-0.024432432432432417,-0.008000000000000007,0.5675675675675675
coverage_abs_err,500,LogNormal-Hetero,baseline,37,0.08400000000000003,0.07340540540540542,-0.010594594594594598,-0.008000000000000007,0.5135135135135135
coverage_abs_err,500,LogNormal-Hetero-Ridge,baseline,39,0.09712820512820515,0.0874871794871795,-0.009641025641025636,0.0,0.48717948717948717
coverage_abs_err,500,LogNormal-Homo,baseline,37,0.036864864864864864,0.035783783783783794,-0.00108108108108107,0.008000000000000007,0.35135135135135137
coverage_abs_err,500,LogNormal-Homo-Ridge,baseline,39,0.03682051282051283,0.03743589743589745,0.0006153846153846245,0.0,0.358974358974359
coverage_abs_err,500,MDN,baseline,39,0.06102564102564104,0.039282051282051304,-0.021743589743589736,-0.008000000000000007,0.6153846153846154
coverage_abs_err,500,Quantile-Tree,baseline,39,0.05200000000000001,0.0312820512820513,-0.020717948717948718,-0.008000000000000007,0.5897435897435898
coverage_abs_err,500,Student-t,baseline,37,0.06972972972972973,0.05286486486486488,-0.01686486486486486,-0.008000000000000007,0.5135135135135135
coverage_abs_err,500,Student-t-Ridge,baseline,39,0.04810256410256411,0.028205128205128212,-0.019897435897435898,-0.008000000000000007,0.5897435897435898
coverage_abs_err,500,RealTabPFN-2.5,foundation,39,0.04092307692307694,0.02943589743589745,-0.011487179487179481,-0.008000000000000007,0.5897435897435898
coverage_abs_err,500,TabICL-Quantiles,foundation,39,0.03743589743589743,0.024102564102564113,-0.013333333333333322,-0.008000000000000007,0.5641025641025641
coverage_abs_err,500,TabPFN-2.5,foundation,39,0.04256410256410257,0.030871794871794887,-0.011692307692307686,-0.008000000000000007,0.5384615384615384
coverage_abs_err,1000,BART-Hetero,baseline,39,0.16235897435897437,0.08851282051282051,-0.07384615384615385,-0.07999999999999996,0.8717948717948718
coverage_abs_err,1000,BART-Homo,baseline,39,0.07846153846153846,0.05292307692307693,-0.02553846153846152,-0.028000000000000025,0.6666666666666666
coverage_abs_err,1000,CatMLP,baseline,39,0.039897435897435884,0.016307692307692315,-0.023589743589743573,-0.02400000000000002,0.7948717948717948
coverage_abs_err,1000,FlexCode-RF,baseline,39,0.07671794871794868,0.015589743589743597,-0.06112820512820508,-0.06399999999999995,1.0
coverage_abs_err,1000,Flow-Spline,baseline,39,0.04123076923076926,0.02123076923076925,-0.020000000000000004,-0.016000000000000014,0.7435897435897436
coverage_abs_err,1000,Gamma-GLM,baseline,39,0.04194871794871794,0.02717948717948718,-0.014769230769230757,-0.01200000000000001,0.7435897435897436
coverage_abs_err,1000,Gamma-GLM-Ridge,baseline,39,0.040512820512820506,0.029743589743589743,-0.010769230769230765,-0.0040000000000000036,0.5897435897435898
coverage_abs_err,1000,LinGauss-Hetero-Ridge,baseline,39,0.16574358974358974,0.13466666666666668,-0.031076923076923075,-0.008000000000000007,0.5641025641025641
coverage_abs_err,1000,LinGauss-Homo-Ridge,baseline,39,0.06953846153846154,0.04615384615384616,-0.023384615384615372,-0.01200000000000001,0.6153846153846154
coverage_abs_err,1000,LinearGauss-Hetero,baseline,39,0.16287179487179487,0.13538461538461538,-0.027487179487179488,-0.016000000000000014,0.6410256410256411
coverage_abs_err,1000,LinearGauss-Homo,baseline,39,0.07148717948717948,0.044615384615384626,-0.02687179487179485,-0.020000000000000018,0.717948717948718
coverage_abs_err,1000,LogNormal-Hetero,baseline,39,0.09097435897435899,0.07200000000000002,-0.018974358974358976,-0.01200000000000001,0.6410256410256411
coverage_abs_err,1000,LogNormal-Hetero-Ridge,baseline,39,0.10287179487179489,0.08482051282051284,-0.01805128205128204,-0.007999999999999896,0.5384615384615384
coverage_abs_err,1000,LogNormal-Homo,baseline,39,0.03764102564102564,0.024307692307692308,-0.01333333333333333,-0.008000000000000007,0.6410256410256411
coverage_abs_err,1000,LogNormal-Homo-Ridge,baseline,39,0.03641025641025642,0.02625641025641026,-0.010153846153846157,-0.008000000000000007,0.6153846153846154
coverage_abs_err,1000,MDN,baseline,39,0.040615384615384637,0.02953846153846155,-0.011076923076923078,-0.008000000000000007,0.6923076923076923
coverage_abs_err,1000,Quantile-Tree,baseline,39,0.0355897435897436,0.02153846153846155,-0.01405128205128205,-0.01200000000000001,0.6153846153846154
coverage_abs_err,1000,Student-t,baseline,39,0.057128205128205135,0.04389743589743591,-0.013230769230769225,-0.0040000000000000036,0.5641025641025641
coverage_abs_err,1000,Student-t-Ridge,baseline,39,0.03733333333333334,0.023384615384615393,-0.013948717948717949,0.0,0.46153846153846156
coverage_abs_err,1000,RealTabPFN-2.5,foundation,39,0.03446153846153847,0.02389743589743591,-0.010564102564102557,-0.008000000000000007,0.6410256410256411
coverage_abs_err,1000,TabICL-Quantiles,foundation,39,0.03394871794871795,0.02215384615384616,-0.011794871794871792,-0.0040000000000000036,0.6410256410256411
coverage_abs_err,1000,TabPFN-2.5,foundation,39,0.03497435897435897,0.023794871794871806,-0.011179487179487167,-0.008000000000000007,0.6666666666666666
coverage_abs_err,5000,BART-Hetero,baseline,34,0.17964705882352944,0.06901176470588237,-0.11063529411764705,-0.12440000000000001,0.9411764705882353
coverage_abs_err,5000,BART-Homo,baseline,34,0.08254117647058822,0.039294117647058834,-0.04324705882352939,-0.028799999999999992,0.8529411764705882
coverage_abs_err,5000,CatMLP,baseline,34,0.038211764705882334,0.009105882352941182,-0.02910588235294115,-0.02839999999999998,0.9705882352941176
coverage_abs_err,5000,FlexCode-RF,baseline,34,0.0833411764705882,0.007741176470588238,-0.07559999999999997,-0.07919999999999999,1.0
coverage_abs_err,5000,Flow-Spline,baseline,34,0.04178823529411764,0.008729411764705885,-0.03305882352941175,-0.032399999999999984,0.9411764705882353
coverage_abs_err,5000,Gamma-GLM,baseline,34,0.0416705882352941,0.00910588235294117,-0.03256470588235293,-0.021999999999999964,0.9411764705882353
coverage_abs_err,5000,Gamma-GLM-Ridge,baseline,34,0.03929411764705882,0.01595294117647059,-0.02334117647058823,-0.013600000000000001,0.8529411764705882
coverage_abs_err,5000,LinGauss-Hetero-Ridge,baseline,34,0.1532,0.13054117647058822,-0.02265882352941176,-0.009599999999999997,0.7941176470588235
coverage_abs_err,5000,LinGauss-Homo-Ridge,baseline,34,0.0776941176470588,0.04927058823529412,-0.02842352941176469,-0.014399999999999968,0.8235294117647058
coverage_abs_err,5000,LinearGauss-Hetero,baseline,34,0.12108235294117649,0.08712941176470589,-0.033952941176470595,-0.01479999999999998,0.8823529411764706
coverage_abs_err,5000,LinearGauss-Homo,baseline,34,0.07910588235294118,0.04934117647058825,-0.02976470588235293,-0.01799999999999996,0.8529411764705882
coverage_abs_err,5000,LogNormal-Hetero,baseline,34,0.05188235294117646,0.018517647058823545,-0.033364705882352914,-0.019199999999999995,0.9705882352941176
coverage_abs_err,5000,LogNormal-Hetero-Ridge,baseline,34,0.07115294117647059,0.01790588235294119,-0.05324705882352938,-0.021199999999999997,0.8823529411764706
coverage_abs_err,5000,LogNormal-Homo,baseline,34,0.03694117647058823,0.00905882352941177,-0.02788235294117646,-0.018799999999999983,0.9117647058823529
coverage_abs_err,5000,LogNormal-Homo-Ridge,baseline,34,0.03508235294117645,0.008682352941176474,-0.02639999999999998,-0.01639999999999997,0.8823529411764706
